token_id	token	frequency
41555	ప్రయాణికుడి	3578
41556	వేలుపు@@	3578
41557	రోగ్	3578
41558	కేదార్నాథ్	3578
41559	హింద్@@	3577
41560	వినిమయ@@	3577
41561	వనస్థలిపురం	3577
41562	సూచ@@	3577
41563	ఇదొక@@	3576
41564	బోటి@@	3576
41565	ఏపీఐఐసీ	3575
41566	హిట్టు@@	3575
41567	అగ్నిపథ్@@	3575
41568	కరెక్టు@@	3575
41569	పరిమితుల	3574
41570	సుకుమార	3573
41571	ప్రార్థింప@@	3573
41572	నిన్నమొన్న@@	3573
41573	అంధత్వ@@	3572
41574	దుండగుల	3572
41575	మిట్	3572
41576	ిచ్చారు	3572
41577	చాప్	3572
41578	సహజమే	3572
41579	ముల్లంగి@@	3572
41580	షష్టి	3572
41581	కేకలు@@	3571
41582	మనోమయ@@	3571
41583	అరికట్టే	3571
41584	చతురస్రాకార@@	3570
41585	మార్తాండ	3570
41586	రిక్వెస్ట్@@	3570
41587	ళ్వార్@@	3570
41588	చుందురు	3570
41589	మిల్టన్	3569
41590	డతఁ@@	3569
41591	ప్రశస్తి@@	3569
41592	జరుగుచున్న	3569
41593	బాబి	3568
41594	వలనఁ@@	3568
41595	ఆవల@@	3568
41596	షకలక	3568
41597	ద్రు	3568
41598	ఆనతి@@	3568
41599	కబడ్డీ@@	3568
41600	నియోజక@@	3568
41601	జారు	3567
41602	ఉపశమన	3567
41603	ఎల్లంపల్లి	3566
41604	ధాటి@@	3566
41605	ఆప	3565
41606	చెయ్యటం@@	3565
41607	సమర్ధత	3565
41608	బ్యాలన్స్	3565
41609	ఆబ్జెక్టివ్	3565
41610	రేజర్	3565
41611	ఎదుటివారి	3565
41612	మదరాసు@@	3564
41613	ాశయ	3564
41614	అంటరాని	3563
41615	ధగ@@	3563
41616	గంగు@@	3563
41617	సంతకాల	3562
41618	ఒలంపిక్@@	3562
41619	కొస్తే@@	3561
41620	తనికెళ్ళ	3561
41621	అడ్మిరల్	3560
41622	లింక్డ్@@	3560
41623	సప్తమ	3560
41624	అసంపూర్ణ	3560
41625	అల్టిమేటం	3560
41626	హెలీ@@	3560
41627	వర్తతే@@	3559
41628	గజాల@@	3559
41629	రఘునాథ	3559
41630	కొలంబో	3559
41631	పర్షియన్	3559
41632	తావత్@@	3558
41633	తత్త	3558
41634	ఇంగిత@@	3557
41635	డెవడు@@	3557
41636	వేరియేషన్@@	3557
41637	ానే్న	3557
41638	ఆళ్వార్@@	3556
41639	చెంచు	3555
41640	తగ్గు	3555
41641	ధర్మోప@@	3555
41642	సిల్లి@@	3554
41643	ఎడ	3554
41644	టైనర్@@	3553
41645	పార్టిసిపేట్	3553
41646	టాపర్	3553
41647	ఉత్ప్రేక్ష@@	3552
41648	నాలుగేండ్ల	3552
41649	ట్లేదని@@	3552
41650	కరే	3552
41651	పోదాం	3551
41652	వెలసి	3551
41653	అస	3551
41654	పలకరింపు@@	3550
41655	పాలించు	3550
41656	ధనువు@@	3550
41657	లాభాపేక్ష@@	3549
41658	సప్తమి	3548
41659	శేషేణ	3548
41660	సోర్సు@@	3547
41661	జశ్వం@@	3547
41662	డాన్సర్	3547
41663	డివిడెండ్@@	3546
41664	మూడున్నరేళ్ల@@	3545
41665	రథయాత్ర	3545
41666	పోయాడని@@	3545
41667	చేదోడు@@	3545
41668	కిచ్చా	3545
41669	అనుదిన@@	3544
41670	యావరేజ్@@	3544
41671	బూర్గం@@	3544
41672	అవ్యక్త	3544
41673	పరుస్తున్న	3543
41674	సమ్యగ్@@	3543
41675	పొత్తికడుపు	3543
41676	యాలకుల	3543
41677	గ్రిప్@@	3543
41678	ప్రపత్తి	3543
41679	అరుదైన@@	3542
41680	ఫ్యాకల్టీ@@	3542
41681	లేశ	3542
41682	నయీం@@	3541
41683	నిశ్శేష@@	3541
41684	కాండే	3541
41685	సులభతరం@@	3541
41686	ఒక్కొక	3541
41687	మూడే	3541
41688	అథవా	3540
41689	తీర్మా@@	3540
41690	అవుట్డోర్	3540
41691	యభిప్రాయ	3539
41692	హేమంత్@@	3539
41693	బాన్సువాడ@@	3538
41694	ఆనవాయితీ	3537
41695	టూవీలర్	3537
41696	జియాంగ్	3537
41697	పాటూ@@	3537
41698	బానిసై	3537
41699	డాల్ఫిన్@@	3537
41700	ఘాజీ@@	3537
41701	సత్త	3536
41702	పార్లర్	3536
41703	ఏలుబడి@@	3535
41704	సౌకుమార్య@@	3535
41705	సరకుల@@	3535
41706	జలక@@	3534
41707	కలిమి	3534
41708	యడ్యూరప్ప@@	3533
41709	కోతల	3533
41710	యావజ్జీవ@@	3533
41711	గిడ్డంగుల	3532
41712	ఫాలోవర్స్@@	3532
41713	తళతళ@@	3532
41714	షాడో@@	3532
41715	అంశమే	3531
41716	నీరంతా	3531
41717	కట్టె	3531
41718	రెవిన్యూ@@	3531
41719	తవ్వకాల	3531
41720	సాఫల్య	3531
41721	ఆతిధ్య@@	3531
41722	గద్గద@@	3530
41723	అటాచ్@@	3530
41724	యితరుల	3529
41725	వలసిందే	3529
41726	పేటెంట్@@	3529
41727	జోకర్	3529
41728	మధ్యవర్తి	3529
41729	స్పైవేర్	3528
41730	చిలక	3528
41731	బభూవ	3528
41732	నర్తకి	3528
41733	పాదుల	3528
41734	త్యర్థం@@	3528
41735	పీఎల్	3527
41736	హంసా@@	3527
41737	నౌకాదళ	3527
41738	కదూ	3526
41739	హ్యా	3526
41740	లెఫ్ట్@@	3526
41741	స్ట్రక్షన్	3526
41742	పోచమ్మ@@	3526
41743	నిక్కచ్చిగా	3526
41744	సౌష్టవ@@	3526
41745	కెల్విన్	3526
41746	వశపరచు@@	3526
41747	గూట@@	3526
41748	నెమరు@@	3525
41749	అభ్యర్ధన@@	3525
41750	అస్యా@@	3525
41751	ఉక్కపోత@@	3524
41752	బంగాళదుంప	3524
41753	ఆమో@@	3523
41754	అక్తర్@@	3523
41755	కూతుళ్ల	3522
41756	తిత్తి	3522
41757	జటాయువు	3522
41758	మరొ@@	3521
41759	వస్తా	3521
41760	తినేసి@@	3521
41761	తేనెటీగల	3521
41762	క్లూ	3520
41763	కోఠి@@	3520
41764	ఫె	3520
41765	జనకు	3519
41766	దిశల	3519
41767	కుంటామని@@	3519
41768	యాసిన్	3519
41769	హవిస్సు@@	3519
41770	లాభపడి	3519
41771	శాస్త్రులు@@	3518
41772	బూర్వ	3518
41773	ఆర్ఎం	3518
41774	సీసపద్య@@	3517
41775	వీలైన	3517
41776	రనౌట్@@	3517
41777	కొండ్ర@@	3517
41778	శక్యం	3517
41779	సుగ్రీవ	3517
41780	ప్తమై@@	3516
41781	బతికున్న@@	3515
41782	స్ట్రాటజి@@	3515
41783	ప్రార్థించి	3515
41784	న్నచో@@	3515
41785	కర్దమ@@	3515
41786	ఆచార్యుల	3514
41787	మలినేని@@	3514
41788	కేపిటల్	3514
41789	అంకితభావం	3514
41790	ఆరోహణ@@	3514
41791	సంపాదించు	3513
41792	పురందేశ్వరి@@	3513
41793	చేద్దామనుకున్న@@	3513
41794	జరగక	3513
41795	మార్గశిర	3512
41796	ఆకర్షించి	3512
41797	హిక	3512
41798	వాసా	3511
41799	భేష@@	3511
41800	మేమిటి	3511
41801	అంబేడ్కర్@@	3510
41802	సంజాయిషీ	3510
41803	మక్	3510
41804	ఫీవర్@@	3510
41805	తాతగారి	3509
41806	సబ్బండ	3509
41807	కొదవ	3508
41808	ధాత్రీ@@	3508
41809	రశీదు@@	3507
41810	పొడ	3507
41811	పాస్తా@@	3507
41812	జాయింట్@@	3507
41813	భోగముల	3506
41814	వెల్లువ	3506
41815	చంద్రా	3506
41816	పోర్చుగల్@@	3506
41817	సన్నాహక@@	3505
41818	గ్రఫి@@	3505
41819	సైరన్	3505
41820	మనడం@@	3504
41821	ఒంటిగంట	3504
41822	పింకీ	3504
41823	వల్లూరు	3504
41824	ఎనీ@@	3504
41825	విచ్చలవిడి	3504
41826	తేలికైన@@	3503
41827	బెంబే@@	3503
41828	టియే@@	3503
41829	మిలిటరీ@@	3502
41830	యెవ్@@	3502
41831	కెటు@@	3501
41832	మ్మాయిల@@	3500
41833	మాధురీ	3500
41834	జలద@@	3500
41835	శివాయ@@	3500
41836	థిన్	3500
41837	తడ	3499
41838	వందలాది@@	3499
41839	పరిచింది	3499
41840	యెఱింగి	3498
41841	పారిపోయే	3498
41842	బ్యాంకాక్@@	3498
41843	శిరసా	3498
41844	అల్యూమినియం@@	3498
41845	యతీ	3497
41846	తుందన్నారు	3497
41847	దానయ్య@@	3497
41848	ఆహారాల	3497
41849	మృతదేహాల	3497
41850	సరై@@	3496
41851	రాశీఖన్నా	3496
41852	గజగజ	3496
41853	కుమారసంభవ@@	3496
41854	ఒలిచి@@	3496
41855	పునరాగమనం	3496
41856	బుచ్చయ్య@@	3496
41857	భూపాల	3495
41858	ఆక్షేపణ@@	3495
41859	ధై	3495
41860	తగిలాయి@@	3494
41861	ఆశ్రమంలో@@	3494
41862	వాదనల	3493
41863	స్టాపబుల్@@	3493
41864	మరిన్ని@@	3493
41865	అఫ్జల్	3493
41866	చిగురు	3493
41867	శశిధర్@@	3492
41868	పర్యటనల	3492
41869	బ్రకాశించు@@	3492
41870	లిరువురు	3491
41871	మ్యాథ్స్	3491
41872	కొర	3491
41873	పరిపక్వ	3491
41874	ఐఐఎం@@	3491
41875	నిరుపమాన@@	3491
41876	చక్రవర్తుల	3490
41877	తదీయ	3490
41878	నాన్సీ	3490
41879	పీరియన్స్	3490
41880	లేజర్@@	3490
41881	లేడని@@	3489
41882	పురుషోత్తమ	3489
41883	ుండె	3489
41884	హుజూర్నగర్@@	3488
41885	అనూరాధ@@	3488
41886	గిడ్డంగి	3488
41887	అర్ధరాత్రి@@	3488
41888	సోంపు	3487
41889	గుడుంబా	3487
41890	సెలూన్	3487
41891	రుక్మా@@	3487
41892	దమ్మ	3486
41893	గ్యాస్ట్రో@@	3486
41894	గోదా	3486
41895	గిర్	3486
41896	అయోమయ	3485
41897	లిప్స్టిక్	3485
41898	నికేతన్	3485
41899	ముస్తాక్	3484
41900	ఆనర్@@	3484
41901	వేరియబుల్@@	3484
41902	భగవా	3483
41903	పన్నా	3483
41904	డిజార్డర్	3483
41905	రాబర్ట్@@	3483
41906	నిముషం	3483
41907	షియం	3483
41908	చ్చారు	3483
41909	జూచుట	3482
41910	సదాశివ	3482
41911	చూర్	3482
41912	గిరిజా@@	3482
41913	రోడ్షో@@	3481
41914	తాటక@@	3481
41915	చాంచల్య@@	3480
41916	వాల్యుయేషన్	3480
41917	ఫుట్పాత్@@	3480
41918	తీశారు	3480
41919	టిబెటన్	3480
41920	రాజర్షి	3479
41921	ఇటివల	3479
41922	అడుగుతున్న	3478
41923	చనియె@@	3478
41924	లాబీ	3477
41925	కలశ	3476
41926	ద్రుష్టి	3476
41927	మరెవ్వ@@	3475
41928	అలిగి	3475
41929	పతన	3475
41930	లీష్	3475
41931	అంజి	3475
41932	మమేకమై	3475
41933	ెత్తిన@@	3475
41934	ఎసిడిటీ	3474
41935	హ్యాట్సాఫ్	3474
41936	అరణ్యవాస@@	3474
41937	మతముల	3474
41938	హార్డ్వేర్@@	3473
41939	ాధీశుల@@	3473
41940	తనీష్	3473
41941	ఇకపై@@	3473
41942	పతయే	3471
41943	యధాతథ@@	3471
41944	చిలీ	3471
41945	జపం@@	3471
41946	అష్టావధాన@@	3471
41947	దాయి	3471
41948	సుతు	3470
41949	రక్షింప	3470
41950	చలామణి@@	3470
41951	పసిగట్టి	3470
41952	నడత@@	3470
41953	పోయానని@@	3470
41954	కంకణాల@@	3469
41955	మాయిశ్చ@@	3469
41956	సైనికుడి	3469
41957	వెబ్సిరీస్@@	3469
41958	పర్యటక@@	3469
41959	స్లావ్	3469
41960	పిల్లవాడి	3469
41961	లూటీ@@	3468
41962	సొగసు	3468
41963	జక్క	3468
41964	చాం	3467
41965	నిషిద్ధ	3467
41966	సోహైల్@@	3466
41967	ప్రమథ@@	3466
41968	బ్యాగు	3466
41969	రీమింగ్@@	3466
41970	కరైస్మైలోగ్లు	3466
41971	దువ్వెన@@	3465
41972	సెప్పి@@	3465
41973	ఇట్ల	3465
41974	సమై@@	3464
41975	తైల	3464
41976	కలిశారు	3464
41977	డతడు@@	3463
41978	గ్రహించ	3463
41979	అంబికా	3463
41980	వస్తుందేమో	3463
41981	సాప్ట్	3463
41982	గ్రామస్థుల	3462
41983	అబద్ధాల	3462
41984	కుంద్రా@@	3462
41985	ముగు	3461
41986	శొంఠి	3460
41987	త్తఱి	3460
41988	డ్రగ్@@	3460
41989	జీఐ	3459
41990	సంచీ@@	3459
41991	నైక్@@	3459
41992	జీవితా	3459
41993	మద్రాస్@@	3459
41994	టెక్స్టైల్@@	3459
41995	నిరాధార	3459
41996	గయ	3458
41997	విహారం@@	3458
41998	నెహ్రు	3458
41999	గోల్స్@@	3458
42000	బుండ@@	3458
42001	మిలన్	3458
42002	కాశ్మీర	3457
42003	ర్తీ	3457
42004	వూప@@	3456
42005	కూపన్	3456
42006	పురుషుఁ@@	3456
42007	తాళపత్ర@@	3456
42008	కారణమే	3455
42009	శాండ్విచ్	3455
42010	అంకుర	3455
42011	ప్రథ	3455
42012	సమానంగా@@	3454
42013	దిద్దిన	3453
42014	సలహాల	3453
42015	డెస్క్టాప్@@	3453
42016	గొడవపడి	3453
42017	తృతీయా	3453
42018	లుంగీ	3452
42019	గోపిక	3452
42020	యంశము	3451
42021	క్తమ్@@	3451
42022	థ్యం@@	3450
42023	క్రిందట@@	3450
42024	మోస	3450
